F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,Class
0.002607076,0.007178328,0.014170435,0.024261772,0.033670302,0.040600337,0.03981112,0.031360291,0.024181963,0.0257267,0.018542165,0.025955485,0.026376696,0.026053028,0.025050989,0.02439922,0.023605569,0.021973929,Cancer
0.001518035,0.010093801,0.021422422,0.033189082,0.041432542,0.040975621,0.031773005,0.022985771,0.017997402,0.022889856,0.021577246,0.029582805,0.029371337,0.026931907,0.02504758,0.02263836,0.021018367,0.019285089,Non Cancer
0.018927146,0.024258737,0.026872936,0.032522702,0.035764653,0.033812603,0.028592804,0.021825124,0.015573404,0.009479912,0.023287012,0.029014172,0.0286444,0.027982251,0.02721691,0.026141992,0.025514241,0.023493396,Cancer
0.00079828,0.002278195,0.005267187,0.013701976,0.027739302,0.043909018,0.052988992,0.048749727,0.032703944,0.017490705,0.023397973,0.032547204,0.031541153,0.030367427,0.027480499,0.025034629,0.022169571,0.019610702,Cancer
0.008742301,0.021408703,0.028296576,0.0328333,0.033561825,0.031409365,0.028362805,0.024289688,0.021243129,0.015881846,0.011424598,0.018378701,0.020862309,0.024140672,0.02617723,0.027236903,0.029174117,0.031409365,Cancer
0.007274645,0.016832535,0.021573084,0.02858664,0.035308392,0.038472171,0.035031945,0.028960355,0.020733505,0.013781382,0.014431544,0.022515051,0.026236843,0.028873326,0.02984089,0.030352828,0.029451816,0.027189049,Non Cancer
0.00193529,0.006630414,0.009485649,0.016354567,0.028552348,0.037744978,0.040239049,0.033649522,0.031434841,0.035178674,0.015407365,0.022732848,0.02340066,0.023938997,0.024109358,0.024136615,0.023523319,0.024095729,Cancer
0.001695454,0.0090151,0.017984101,0.027977544,0.035968201,0.041500195,0.039610097,0.030661585,0.02218944,0.018718626,0.017528223,0.026225746,0.027117012,0.02877661,0.027537034,0.026830168,0.024156371,0.02299875,Non Cancer
0.000286036,0.001001127,0.002401864,0.006827015,0.016712096,0.034446351,0.051629566,0.061661871,0.047995222,0.02163108,0.027505763,0.034761833,0.031985597,0.028927532,0.025932563,0.023278313,0.020624064,0.018937291,Cancer
0.000380289,0.003225146,0.011130776,0.024715149,0.038672498,0.047872574,0.045488452,0.035180418,0.023201305,0.016106715,0.024587167,0.034258948,0.03213079,0.030434115,0.02679577,0.024265383,0.021391274,0.018096652,Cancer
8.45E-05,0.001373673,0.004602861,0.012240482,0.025106512,0.043750423,0.056269865,0.049156354,0.03341195,0.019202678,0.020275411,0.028331474,0.029455772,0.02975164,0.02818354,0.026919761,0.025558768,0.023136877,Non Cancer
0.001064602,0.005185004,0.01063813,0.020495552,0.031583181,0.043514605,0.048530061,0.039867359,0.026417892,0.018162892,0.019036654,0.028002965,0.029733928,0.029252886,0.028326289,0.026098511,0.023914106,0.021773074,Cancer
0.005084979,0.015088873,0.020528884,0.025802831,0.033046635,0.039586101,0.038475194,0.029954418,0.021685602,0.016597187,0.019452334,0.027835677,0.028900774,0.027858583,0.027715424,0.026169316,0.024835082,0.023563837,Cancer
0.001455647,0.00798378,0.016580269,0.026197938,0.03784683,0.044508645,0.042392015,0.030594587,0.020709554,0.017384588,0.020156259,0.029064672,0.030887945,0.030494326,0.028485384,0.025967708,0.022807617,0.020048571,Non Cancer
0.001933319,0.007411743,0.015099675,0.027453955,0.039020891,0.042227975,0.036741306,0.02809702,0.023381206,0.022906327,0.01912708,0.027025244,0.026534701,0.026064768,0.025533002,0.023533728,0.02350075,0.022672185,Cancer
0.017963402,0.029260436,0.033656212,0.035367545,0.033365398,0.02857814,0.021307771,0.016151403,0.01474207,0.015686099,0.011308219,0.01908192,0.021419623,0.024562659,0.027493177,0.027940584,0.027426066,0.030166436,Cancer
0.000277482,0.001246818,0.003425975,0.00778059,0.016378826,0.031743918,0.047619576,0.053838868,0.050853164,0.029467827,0.023915231,0.031155656,0.029516664,0.027600189,0.024629284,0.022908897,0.020718641,0.019741905,Non Cancer
0.001212823,0.007514554,0.017568611,0.029201814,0.040275633,0.047270405,0.04254287,0.02881569,0.019603184,0.012795533,0.01887054,0.028558275,0.030186923,0.030568096,0.030899766,0.028157301,0.025563344,0.022617916,Cancer
0.007334832,0.009913183,0.017902223,0.025129302,0.033510868,0.036481744,0.036112308,0.032010036,0.02614525,0.020368204,0.012730127,0.020103442,0.023251339,0.024305769,0.025614186,0.027615295,0.028384952,0.029862693,Non Cancer
0.000126957,0.001175259,0.004421729,0.011404362,0.024270542,0.041210226,0.053234863,0.047663267,0.031844431,0.027718692,0.020280466,0.028130033,0.028140915,0.027908765,0.025663441,0.024139957,0.022355305,0.020527125,Cancer
0.001569252,0.005147735,0.009806606,0.017481765,0.028114551,0.040605018,0.048094409,0.045518098,0.033242731,0.016335869,0.017765306,0.025626234,0.02754258,0.029273157,0.029053169,0.02955181,0.027708794,0.026012437,Non Cancer
0.001751082,0.009837739,0.020414628,0.030894724,0.040653268,0.042351554,0.038031044,0.02886206,0.020652212,0.01324135,0.014061455,0.023054451,0.027005385,0.030173172,0.031299497,0.031237901,0.029513217,0.02589666,Non Cancer
0.004088435,0.015046879,0.025927391,0.034056303,0.038504424,0.036873846,0.032299835,0.025088123,0.019303168,0.015049277,0.016941227,0.025190034,0.027024435,0.02806153,0.028001583,0.027000456,0.026424957,0.02542383,Cancer
0.000714586,0.002531884,0.005016613,0.010954571,0.022304523,0.038798044,0.046368306,0.036850162,0.028057486,0.04672306,0.016816355,0.022993717,0.023069892,0.021796695,0.020962406,0.019801657,0.019268438,0.019377258,Cancer
0.00132398,0.006046778,0.011567592,0.017643389,0.024575238,0.032439315,0.039987812,0.038631186,0.031361994,0.037138173,0.012630403,0.019928614,0.021887378,0.024237896,0.025351489,0.025442173,0.025358744,0.02515924,Non Cancer
0.004211994,0.01125162,0.015650159,0.019891607,0.025095236,0.028305777,0.035502494,0.046518478,0.041079213,0.017994737,0.018477791,0.026391234,0.028531595,0.027932687,0.027353415,0.026194871,0.026243962,0.027932687,Non Cancer
0.000282308,0.001767173,0.005807473,0.014144718,0.029220684,0.047603684,0.05359814,0.040443333,0.027816478,0.023452807,0.024161143,0.031644131,0.029539655,0.027277527,0.024641433,0.022232651,0.020069514,0.020047516,Cancer
0.002326708,0.00760699,0.012621912,0.020751931,0.030935606,0.04301526,0.048018644,0.038158016,0.02404778,0.018013722,0.018859798,0.027943574,0.029554964,0.029947236,0.02852429,0.025839922,0.02363628,0.021405716,Non Cancer
0.000334448,0.001762285,0.005278278,0.012220221,0.02403739,0.039524912,0.051410685,0.054240631,0.040909871,0.016225024,0.020101192,0.029542921,0.03094503,0.03145099,0.031116542,0.029238487,0.024732013,0.020208387,Cancer
0.001980528,0.005803746,0.011962972,0.022551182,0.034300141,0.041562078,0.039142642,0.030803384,0.024172603,0.030176579,0.020374777,0.02739731,0.026958402,0.025017774,0.023483409,0.021836596,0.02065771,0.02058879,Cancer
0.001944717,0.007086575,0.010510284,0.014720691,0.023613524,0.033104247,0.037881076,0.034337789,0.032789568,0.043209224,0.012687863,0.019038089,0.020170934,0.021813559,0.022870881,0.023978551,0.024324699,0.025822571,Non Cancer
0.00165044,0.00732723,0.016054613,0.023976727,0.030034387,0.034336414,0.034430725,0.031844431,0.029018732,0.033061041,0.018234645,0.025536484,0.025478446,0.024869053,0.024437399,0.023051755,0.022456871,0.021227202,Non Cancer
0.002023087,0.01006337,0.019851541,0.029252945,0.035775913,0.03906343,0.036318874,0.030985957,0.02302749,0.018909913,0.018892062,0.026753838,0.027542247,0.027229858,0.025749732,0.024262168,0.023205998,0.023258063,Cancer
0.000975299,0.004111656,0.010451102,0.022062296,0.038129068,0.049581135,0.047635669,0.036070673,0.024259286,0.013379053,0.025522042,0.034479396,0.032164343,0.030593598,0.027606102,0.025183254,0.022673141,0.020537749,Non Cancer
0.005843619,0.005373888,0.006843412,0.01055816,0.017668758,0.027645142,0.037160415,0.03940995,0.033867993,0.05250293,0.014514238,0.019974316,0.020801731,0.021560194,0.021840309,0.022766841,0.022956457,0.02167655,Cancer
0.00064183,0.001954663,0.003847332,0.007388336,0.014050967,0.026052455,0.042747323,0.052265367,0.045537095,0.044411705,0.014769379,0.02210666,0.022303585,0.023587245,0.02366018,0.023105873,0.023182455,0.022540625,Non Cancer
6.53E-05,0.000199504,0.000446163,0.001073693,0.002354145,0.006659799,0.018426895,0.045621073,0.083022591,0.073704676,0.009692256,0.015633842,0.01802426,0.020853586,0.023269395,0.025583639,0.026178523,0.027045458,Cancer
0.009032306,0.002494952,0.003430042,0.005002317,0.008242031,0.014249777,0.025143987,0.038396611,0.040473669,0.082827447,0.011159015,0.012888517,0.014597332,0.015879977,0.017526729,0.019285194,0.01997203,0.021891861,Cancer
0.002888235,0.010346588,0.018500721,0.029147645,0.038858522,0.042607721,0.037662182,0.028416827,0.022675396,0.015116931,0.020292728,0.028712158,0.028902371,0.028787242,0.027430722,0.02700024,0.025203228,0.023686529,Cancer
0.000488082,0.000828604,0.001793417,0.003855467,0.008395762,0.017166099,0.032096103,0.047578509,0.048384412,0.071530836,0.009648127,0.014710556,0.01743095,0.018751419,0.020249716,0.021566402,0.022538782,0.024112751,Cancer
0.000264822,0.001906722,0.005016495,0.010615599,0.020739384,0.033125511,0.046987077,0.053146091,0.041963016,0.028988227,0.009586574,0.015654793,0.02010381,0.024053449,0.026580612,0.03038649,0.031574408,0.031930026,Non Cancer
0.000107224,0.001041603,0.00264996,0.006571289,0.015436401,0.032588383,0.055764046,0.064682771,0.04686064,0.019438147,0.01557809,0.025446511,0.028264965,0.029367839,0.03227437,0.03108342,0.028506219,0.023428405,Cancer
0.000256472,0.001859423,0.005084183,0.01090761,0.019767214,0.033575222,0.048854173,0.054504104,0.044422485,0.024615292,0.011186712,0.018107688,0.022105636,0.025368113,0.029520699,0.031395209,0.031749744,0.029396234,Cancer
0.00325825,0.008596233,0.01184915,0.015885967,0.023943602,0.033446386,0.04369574,0.045674154,0.034918197,0.022985858,0.011257226,0.01971481,0.02237047,0.025196775,0.027473817,0.029606877,0.029638873,0.027889763,Cancer
0.000894676,0.003507319,0.006886148,0.014576552,0.028234633,0.044419698,0.051210668,0.042601793,0.030652162,0.021613081,0.018988065,0.026697504,0.026845031,0.026678469,0.026959245,0.026250167,0.025288866,0.024827251,Non Cancer
0.000188268,0.000753071,0.001343842,0.002551352,0.004648264,0.008472045,0.017320626,0.036906957,0.083214314,0.07568101,0.006602353,0.012023163,0.015769041,0.019462983,0.024403386,0.029934561,0.03505674,0.036621309,Non Cancer
0.000157735,0.000580058,0.001770704,0.003673702,0.008298903,0.020032361,0.042822543,0.070517778,0.066040136,0.028884864,0.013417662,0.021670771,0.024957768,0.027099912,0.029969674,0.031236643,0.03035638,0.02707956,Non Cancer
0.000438958,0.002422397,0.005272913,0.008795413,0.014870372,0.025687159,0.041939435,0.05424651,0.053168083,0.034527009,0.011196133,0.017720888,0.020381731,0.023573658,0.02539452,0.027773563,0.030624079,0.031518252,Cancer
0.000293069,0.002569373,0.005656635,0.009723471,0.017070272,0.029708376,0.042832252,0.050307522,0.043868031,0.038376799,0.011220934,0.017696557,0.020494765,0.022578366,0.024469264,0.026087166,0.026006873,0.027191193,Non Cancer
0.002252835,0.009923062,0.016293351,0.026951673,0.038568773,0.044327326,0.041503929,0.030980895,0.021810738,0.013909934,0.021746035,0.029751541,0.030704437,0.029722131,0.027945744,0.026181121,0.023757706,0.023328314,Non Cancer
3.82E-06,5.73E-05,0.000187217,0.000515803,0.001444247,0.005200055,0.017758895,0.057743153,0.103901761,0.05055019,0.015879081,0.023234045,0.02496867,0.026638342,0.027050984,0.027818957,0.027391032,0.027368107,Non Cancer
0.001687922,0.004944418,0.006785787,0.01022983,0.015429994,0.024832913,0.03763725,0.054013503,0.058267408,0.02893678,0.010741322,0.018047125,0.021397395,0.023588283,0.02679363,0.02979438,0.030501944,0.030655391,Cancer
3.96E-05,0.000143596,0.00028224,0.000757591,0.001990533,0.007452118,0.02448058,0.067514706,0.095268276,0.041656598,0.015132009,0.022980253,0.024832142,0.02624334,0.027431718,0.028431936,0.028763691,0.027827844,Non Cancer
0.00278667,0.01134778,0.0188131,0.029721743,0.039296561,0.04184109,0.035171961,0.026590331,0.021858327,0.01805795,0.018854141,0.02675039,0.026426168,0.026651892,0.025728474,0.02541246,0.025379627,0.025580727,Cancer
0.016123611,0.032280835,0.036000807,0.036437791,0.034163231,0.027955809,0.021199355,0.016751076,0.014991933,0.011276443,0.012952671,0.019966834,0.023608372,0.026521603,0.027989423,0.027832556,0.02874014,0.030667354,Cancer
0.000615073,0.002336551,0.006165291,0.012476161,0.02198978,0.03426213,0.044820282,0.04760449,0.040492932,0.031389847,0.010132332,0.017418585,0.020268303,0.023947824,0.026684719,0.029290591,0.030124034,0.028642763,Non Cancer
0.004583206,0.00978223,0.015144744,0.022420107,0.028638226,0.033973493,0.035701051,0.035668352,0.0319571,0.025705192,0.012665126,0.020469111,0.023101321,0.024452849,0.026850722,0.027897066,0.029461133,0.028425688,Non Cancer
0,0.00012437,0.000627258,0.00166007,0.004039323,0.009982047,0.026371856,0.058183549,0.08790258,0.048887159,0.012431596,0.020137131,0.022884087,0.024646897,0.026939632,0.028177925,0.029367551,0.030005624,Non Cancer
0.00013968,0.000914907,0.002667896,0.006034194,0.013360431,0.027531009,0.049684322,0.063938708,0.052051905,0.026941558,0.014233434,0.021950777,0.025177394,0.026211029,0.028201475,0.028424964,0.027565929,0.027447201,Non Cancer
0.003652682,0.00989355,0.014683782,0.018858276,0.027415988,0.036171989,0.043289501,0.039344604,0.032112294,0.019661866,0.014015863,0.021936965,0.023815487,0.02536005,0.02705072,0.027979545,0.029315383,0.030932999,Non Cancer
0.0041576,0.008456054,0.013308206,0.017188957,0.023017369,0.029331481,0.035805875,0.040968876,0.039963475,0.030241685,0.010126865,0.017072389,0.020049736,0.023153365,0.026582414,0.028204655,0.030176601,0.030803155,Cancer
0.000105193,0.000457045,0.000888699,0.001672204,0.004189579,0.010682521,0.028333164,0.061008256,0.076910521,0.052602255,0.013841935,0.019736365,0.021223575,0.022942935,0.023947708,0.025162868,0.026265579,0.027716516,Cancer
0.001876417,0.007559279,0.012560505,0.019522394,0.030405612,0.040714417,0.045554807,0.039711108,0.029356351,0.018191287,0.015631701,0.023681147,0.025557564,0.0279701,0.029371668,0.028774279,0.028743643,0.027357392,Non Cancer
0.000579568,0.004342366,0.010902018,0.021465955,0.036666433,0.047331355,0.045377509,0.034892604,0.025738071,0.018163298,0.019520891,0.027665572,0.028925692,0.027648009,0.026673282,0.025606351,0.025580007,0.025013611,Cancer
0.000383769,0.001483644,0.003188846,0.006804982,0.015315166,0.031184225,0.052303407,0.061976768,0.046930637,0.024342844,0.015524854,0.024893573,0.027686781,0.028972606,0.028604662,0.028434538,0.027180364,0.024395069,Non Cancer
0.001366873,0.005831334,0.012837785,0.021643787,0.03406856,0.044944538,0.045190379,0.034220981,0.025970578,0.019140149,0.017631672,0.025768989,0.027175196,0.027357118,0.027671793,0.02698344,0.026260669,0.026481926,Cancer
0.001213251,0.003318856,0.005815691,0.010615945,0.018576804,0.030665354,0.045263926,0.051945597,0.045325468,0.029807287,0.010774195,0.016981115,0.020220847,0.023056161,0.02738606,0.02941254,0.031676396,0.031126917,Cancer
0.00074312,0.003308083,0.006220635,0.010871129,0.018847684,0.033734059,0.050454262,0.052845431,0.043622351,0.023482597,0.012806837,0.019638748,0.023096654,0.024558922,0.026548567,0.028670055,0.031133138,0.032799166,Cancer
8.34E-05,0.000554983,0.001305843,0.003050594,0.008908751,0.024451909,0.050086331,0.064827846,0.052654488,0.035260661,0.014008793,0.020755648,0.02334557,0.025166495,0.025779516,0.027215943,0.027542404,0.026617432,Non Cancer
0.001940174,0.010830591,0.019684169,0.029692028,0.037661477,0.041173437,0.036218626,0.027948328,0.022453215,0.017918365,0.015711725,0.024731077,0.025780981,0.026573014,0.027408026,0.026444079,0.026290584,0.027021219,Non Cancer
0.000188166,0.002735642,0.008771422,0.016442798,0.027081403,0.038559518,0.045724294,0.042033349,0.039254284,0.0233673,0.013576887,0.020437703,0.02356415,0.024215493,0.025807666,0.027414312,0.028311718,0.031032886,Cancer
0.008649242,0.018009504,0.020817583,0.023814667,0.028845808,0.03356194,0.036604025,0.034938978,0.024813695,0.015955647,0.011340318,0.019449545,0.022563632,0.025821723,0.028764805,0.030798862,0.031266875,0.029205818,Non Cancer
9.07E-05,0.000315579,0.000798015,0.00165044,0.003783317,0.008952279,0.023389098,0.051863728,0.073304943,0.068681534,0.010508408,0.016177943,0.018510323,0.020316739,0.021622582,0.023066264,0.024176231,0.025090321,Cancer
0.000354313,0.003473341,0.008197513,0.015208615,0.026036634,0.042029032,0.052733578,0.04514806,0.032194164,0.0196998,0.014977775,0.023749705,0.026364105,0.028264511,0.030358178,0.029853551,0.028237669,0.026106423,Cancer
1.71E-05,6.85E-05,6.00E-05,0.000137047,0.000205571,0.000599582,0.002663857,0.012325693,0.07802275,0.12471991,0.008599719,0.01451845,0.01751636,0.020959674,0.023811971,0.027435159,0.030938431,0.033405283,Cancer
0.000355479,0.001654068,0.004617606,0.010584582,0.022072373,0.037688078,0.047024855,0.042483423,0.036628894,0.037512514,0.015100622,0.021872869,0.022406088,0.023037246,0.023606738,0.02374095,0.024861798,0.026134995,Cancer
0.000133853,0.000810554,0.002048693,0.004870758,0.010656177,0.021494542,0.040780511,0.060743181,0.060583301,0.038302745,0.009544454,0.015679378,0.019334305,0.02275499,0.026372736,0.029406734,0.032336625,0.031224903,Non Cancer
0.008519144,0.021118146,0.028451798,0.031938909,0.033950462,0.031440751,0.027783383,0.024100792,0.020613681,0.017666347,0.012308934,0.019793926,0.022902689,0.02502144,0.027184331,0.027531151,0.028912122,0.030085002,Non Cancer
0.000399008,0.001302216,0.002372281,0.004613978,0.009663238,0.019232164,0.037662686,0.051544522,0.051174533,0.057628299,0.008984925,0.014785044,0.017073896,0.019105207,0.021684247,0.023595856,0.025743242,0.028010331,Cancer
0.000895677,0.002756284,0.004792332,0.008291935,0.016274539,0.02874476,0.043001717,0.049576169,0.044709967,0.040765296,0.010466491,0.017008624,0.019386323,0.02118691,0.023107537,0.025905372,0.027622855,0.030189847,Non Cancer
0.000233936,0.00097119,0.001694266,0.00292066,0.006372994,0.012469517,0.026534055,0.055201894,0.088222367,0.044303295,0.010420802,0.016758351,0.021110985,0.024839789,0.028717462,0.031538876,0.031730278,0.03032666,Cancer
0.008208955,0.012074064,0.015136581,0.018910166,0.022894959,0.027274007,0.032195156,0.039404393,0.039974655,0.02714165,0.008905942,0.016298226,0.019909885,0.023134328,0.026119403,0.027830189,0.030153478,0.031836103,Non Cancer
0.00195102,0.009309153,0.016026237,0.024517819,0.031132707,0.035954513,0.037821918,0.036288974,0.031160578,0.020669664,0.010303244,0.01689026,0.020587907,0.024109034,0.02663607,0.02972983,0.031959567,0.033538965,Cancer
0.000155976,0.000776251,0.001585148,0.003522149,0.007994661,0.018898449,0.041939322,0.065147052,0.05800119,0.041583842,0.014320744,0.022050609,0.023225867,0.024212504,0.02464053,0.024901699,0.025315216,0.025765006,Non Cancer
0.006740081,0.015971571,0.020181193,0.026460481,0.031896282,0.034051859,0.034746954,0.03162293,0.026733833,0.017275851,0.011918151,0.019572009,0.022789753,0.025210872,0.026616682,0.029045611,0.031248047,0.031677601,Non Cancer
0.000662455,0.001874263,0.003805077,0.00700021,0.013091564,0.025383335,0.044954032,0.059006964,0.050358695,0.035090724,0.010894153,0.018007465,0.020402805,0.023432325,0.02699504,0.027907935,0.029091467,0.030032638,Cancer
0.00675033,0.017661823,0.023690004,0.027164245,0.030541612,0.031461911,0.029731396,0.026036988,0.022095993,0.027892558,0.009506825,0.015843241,0.020044033,0.023571114,0.027181858,0.029136944,0.029704976,0.027291942,Cancer
0.01321121,0.016881514,0.020702588,0.023284522,0.02466972,0.023948851,0.021842785,0.02016547,0.021225571,0.051254217,0.010652834,0.013522173,0.015892086,0.018144211,0.01974143,0.021847496,0.023685004,0.024500104,Non Cancer
0.005723945,0.031985897,0.045414315,0.042164217,0.032138245,0.023450762,0.018524833,0.015934911,0.015942166,0.014976567,0.02076653,0.0292799,0.026820563,0.026153132,0.024517201,0.023653894,0.024908954,0.026185778,Non Cancer
0.002412182,0.010776831,0.021365041,0.032838322,0.03802542,0.036465664,0.029526559,0.023352824,0.0201789,0.028046604,0.016069123,0.022837742,0.024716705,0.025601776,0.025300707,0.024901699,0.023679285,0.023773596,Cancer
0.000614516,0.006716405,0.01663522,0.026653569,0.03385899,0.037797088,0.036736831,0.032378958,0.027761429,0.024677595,0.010459762,0.017470443,0.020703145,0.023814676,0.025801035,0.028047049,0.02929772,0.030911908,Non Cancer
0.000901854,0.004166739,0.010501396,0.020933419,0.03311712,0.040873931,0.043583829,0.041342202,0.034985865,0.015674916,0.013159264,0.020248357,0.02360863,0.026509305,0.028707574,0.031699301,0.033060754,0.032280303,Cancer
0.000142467,0.001808232,0.005859404,0.013019273,0.023324371,0.0353135,0.046330932,0.048701726,0.04070532,0.02783582,0.009793679,0.016361763,0.020080512,0.023890586,0.027485132,0.030279673,0.031339042,0.030111636,Non Cancer
0.029434078,0.048114036,0.045239173,0.03563633,0.025813879,0.018593446,0.013522506,0.011612586,0.011086858,0.008757686,0.018207469,0.027477573,0.02921447,0.028449171,0.027730455,0.026339607,0.025514414,0.025827189,Non Cancer
0.024927975,0.045527226,0.045087871,0.034636992,0.026282051,0.019562086,0.014995678,0.01284212,0.012705272,0.010746183,0.017437338,0.026058773,0.027124748,0.027384039,0.026116393,0.025583405,0.025446557,0.027211178,Cancer
0.015863465,0.031467097,0.031302992,0.030797002,0.026626005,0.023918276,0.023138778,0.021511405,0.021634484,0.018992396,0.005237678,0.009613807,0.013483945,0.018229309,0.023576391,0.029060226,0.03582955,0.039904819,Non Cancer
0.000287599,0.002372695,0.00623414,0.012341397,0.022187447,0.033069701,0.04404923,0.045766368,0.039071223,0.03569616,0.009545762,0.016050584,0.018321773,0.021540349,0.024585519,0.026378785,0.028129758,0.030269836,Non Cancer
0.009917152,0.038685597,0.047148184,0.041192089,0.030288301,0.022315405,0.017817501,0.014255452,0.012332961,0.012837887,0.023675658,0.030357221,0.028550805,0.026628314,0.024792879,0.024734841,0.024694941,0.023820751,Non Cancer
0.001343328,0.007393003,0.014499493,0.023005674,0.031300492,0.037171683,0.041816969,0.041521061,0.034419269,0.014023222,0.014518281,0.023325067,0.026965205,0.029853831,0.031666855,0.033085334,0.030976403,0.026885357,Cancer
0.000347705,0.002532343,0.006724486,0.015023487,0.027783609,0.040215708,0.047176372,0.047064844,0.038759283,0.01949773,0.011382423,0.018992574,0.022718923,0.02626814,0.028046028,0.03111633,0.032579316,0.03318288,Non Cancer
0.033723652,0.062217411,0.047845157,0.03065099,0.020004139,0.014284691,0.010837897,0.009727441,0.009496593,0.008969624,0.025616124,0.033460963,0.031582341,0.028366395,0.026125581,0.023283767,0.021775298,0.021707635,Cancer
0.004043506,0.018152529,0.027731529,0.032456159,0.034180596,0.03167773,0.029180271,0.023509633,0.020785132,0.022626333,0.009714144,0.016568642,0.020693234,0.023352866,0.026423336,0.029504617,0.029364067,0.029731658,Non Cancer
0.03289649,0.066148379,0.045949948,0.027609951,0.018510292,0.013734636,0.011631867,0.009854879,0.009595735,0.011254257,0.024085592,0.029579446,0.02816526,0.025892196,0.02460388,0.024574263,0.023752406,0.023863468,Cancer
0.000431451,0.001951424,0.00503887,0.01162938,0.023741668,0.036273532,0.045231083,0.046141484,0.040960117,0.030880793,0.014467455,0.021817952,0.022898558,0.023298342,0.024909356,0.026077044,0.026567868,0.028036384,Cancer
0.001323959,0.007487217,0.015725185,0.025632051,0.035757041,0.040647066,0.039074548,0.032875781,0.027366894,0.019288207,0.016841165,0.024160985,0.025094351,0.025809593,0.026124097,0.026910356,0.027158916,0.028193734,Cancer
0.015514139,0.041253754,0.044166509,0.034884143,0.026080585,0.019830676,0.015557667,0.01412124,0.014781416,0.019047895,0.017879166,0.025674323,0.02580128,0.024433772,0.023980354,0.023998491,0.024168976,0.02533698,Non Cancer
0.073971049,0.056700335,0.033380145,0.020673544,0.015461273,0.011990926,0.009627849,0.009087717,0.010667603,0.006751647,0.012409528,0.020727558,0.021807821,0.024143891,0.025588744,0.026344928,0.029734255,0.031570703,Non Cancer
0.001306716,0.005647794,0.010750209,0.01650049,0.024055285,0.03121111,0.036276921,0.037825215,0.035618073,0.04064655,0.006925228,0.012444913,0.014824088,0.01881378,0.022466728,0.026372235,0.029435879,0.03080848,Non Cancer
0.000920177,0.004788919,0.010558027,0.019439732,0.031013955,0.042820221,0.043724395,0.037163135,0.029797721,0.023818973,0.013982685,0.021768179,0.024504705,0.025672929,0.026597107,0.028041384,0.027269236,0.026601107,Cancer
0.009167622,0.017794822,0.022932076,0.026487134,0.029234816,0.029267372,0.027730753,0.023641786,0.022593499,0.032920096,0.010215908,0.016974424,0.019956506,0.021721013,0.023934785,0.025614647,0.026448068,0.02795213,Cancer
0.000121536,0.002087563,0.005268953,0.010294833,0.018294775,0.029433212,0.043896022,0.058387429,0.050458978,0.025405359,0.009129515,0.015792559,0.019524436,0.024021276,0.027903286,0.031241957,0.033851411,0.035602963,Cancer
0.014377974,0.038604691,0.040397689,0.035052685,0.028212101,0.022425221,0.018201903,0.016162475,0.016187967,0.016301835,0.013723657,0.020844663,0.022952073,0.02432019,0.024056764,0.024872536,0.026759007,0.029546227,Cancer
0.006476747,0.015805528,0.023512088,0.029402246,0.033617593,0.033459821,0.030579469,0.025684488,0.022723227,0.022991035,0.014114534,0.022015276,0.023847859,0.025255672,0.026396485,0.027808343,0.027889252,0.026465258,Non Cancer
0.000935854,0.005811001,0.014346135,0.025815789,0.037659059,0.042929586,0.039139014,0.031144354,0.025402272,0.021453548,0.015985694,0.024274169,0.026040684,0.026798799,0.026809681,0.026392536,0.026697233,0.027012812,Non Cancer
0.004300494,0.026168637,0.045214225,0.045659892,0.034800098,0.023864121,0.017144838,0.014615584,0.01571261,0.018015602,0.0208473,0.027810367,0.026979979,0.024724982,0.023170862,0.022070027,0.022687104,0.024968765,Cancer
0.000743605,0.005680417,0.014045066,0.024680431,0.033574672,0.041032486,0.042817138,0.036632521,0.029200099,0.017274851,0.015691879,0.02483278,0.026849581,0.028140915,0.028296891,0.028899029,0.029207353,0.027477111,Cancer
0.008670838,0.026851391,0.037178003,0.03674208,0.032716203,0.025895291,0.020656888,0.018012045,0.017044955,0.020985845,0.016462503,0.024543563,0.025327492,0.024521584,0.024367729,0.024660786,0.024876916,0.026360519,Cancer
0.001431264,0.00723878,0.013971021,0.021822358,0.031776417,0.038549888,0.039545294,0.03563435,0.03105784,0.023178231,0.011296973,0.018152904,0.020868182,0.02370126,0.025226764,0.028130522,0.030315703,0.032017906,Cancer
0.002861542,0.007636831,0.013381704,0.021279995,0.029385277,0.033841003,0.032072512,0.027413427,0.026462001,0.044532566,0.01033496,0.016631805,0.018055313,0.019823805,0.020706234,0.02282334,0.025318111,0.028564581,Non Cancer
0.016479206,0.037132924,0.041451954,0.03760364,0.030675024,0.022941235,0.017024246,0.014220593,0.014138011,0.014666535,0.016181911,0.024952103,0.026471608,0.026673934,0.026438576,0.026211476,0.025476497,0.026351865,Cancer
0.003155257,0.013023825,0.021270009,0.027498471,0.031783802,0.034610852,0.033320404,0.028897077,0.023746476,0.026155063,0.011233608,0.018249019,0.021284928,0.024473751,0.027438797,0.029214095,0.028594978,0.026905462,Cancer
0.004010791,0.015860042,0.0285847,0.037249437,0.039482617,0.034766141,0.02723586,0.020723908,0.019071355,0.01841212,0.014198556,0.022023618,0.024113874,0.026485511,0.02635152,0.026257727,0.026512309,0.027530639,Non Cancer
